manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Kia,Venga,mechanical,white,127000,2012,diesel,False,diesel,1.4,minivan,False,owned,front,7700.0,False,Брестская обл.,5,2,False,True,False,False,False,False,False,False,False,False,28
Kia,Sorento,automatic,brown,167000,2009,diesel,False,diesel,2.2,suv,False,owned,all,13200.0,False,Минская обл.,7,2,False,True,True,True,True,False,False,False,True,True,42
Kia,Rio,mechanical,silver,310000,2001,gasoline,False,gasoline,1.3,universal,False,owned,front,2100.0,True,Витебская обл.,8,1,False,False,False,False,False,False,False,False,False,True,28
Kia,Sportage,automatic,brown,20000,2017,gasoline,False,gasoline,2.0,suv,False,owned,all,19550.0,True,Минская обл.,12,19,False,True,True,False,True,True,True,True,True,True,141
Kia,Cee'd,mechanical,black,120000,2008,gasoline,False,gasoline,1.4,hatchback,False,owned,front,6000.0,False,Минская обл.,5,3,False,True,False,False,False,False,False,False,True,True,54
Kia,Rio,automatic,blue,147000,2011,gasoline,False,gasoline,1.6,sedan,False,owned,front,4650.0,True,Минская обл.,12,5,False,True,True,True,True,True,False,True,False,True,68
Kia,Rio,mechanical,red,40000,2017,gasoline,False,gasoline,1.6,sedan,False,owned,front,10000.0,False,Минская обл.,10,19,False,True,False,False,False,True,False,False,False,True,188
Kia,Rio,mechanical,blue,232000,2000,gasoline,False,gasoline,1.5,universal,False,owned,front,1000.0,False,Минская обл.,9,1,True,False,False,False,False,False,False,False,False,False,28
Kia,Rio,mechanical,white,140000,2014,gasoline,False,gasoline,1.4,sedan,False,owned,front,7600.0,False,Гомельская обл.,4,1,False,True,False,False,False,True,False,False,False,True,28
Kia,Sephia,mechanical,green,337000,1997,gasoline,False,gasoline,1.5,hatchback,False,owned,front,550.0,False,Минская обл.,3,4,True,False,False,False,False,False,False,False,False,False,47
Kia,Rio,automatic,blue,180000,2001,gasoline,False,gasoline,1.5,universal,False,owned,front,1999.0,False,Могилевская обл.,8,27,False,True,False,False,False,False,False,False,False,False,90
Kia,Sorento,mechanical,green,280000,2002,diesel,False,diesel,2.5,suv,False,owned,all,6500.0,False,Могилевская обл.,5,1,True,False,False,False,False,False,False,False,False,False,30
Kia,Venga,mechanical,other,155000,2012,gasoline,False,gasoline,1.6,hatchback,False,owned,front,8200.0,False,Минская обл.,8,42,False,True,False,False,False,True,False,False,False,False,286
Kia,Carens,mechanical,silver,460000,2000,gas,True,gasoline,1.8,universal,False,owned,front,2600.0,False,Гомельская обл.,8,37,False,True,False,True,False,False,False,False,False,False,93
Kia,Sportage,mechanical,silver,60000,2015,gasoline,False,gasoline,2.0,suv,False,owned,front,14800.0,False,Минская обл.,8,1,False,True,False,True,False,False,False,False,False,True,31
Kia,Cee'd,mechanical,black,380,2009,diesel,False,diesel,1.6,universal,False,owned,front,6400.0,False,Минская обл.,9,11,False,True,True,False,False,False,False,False,False,True,95
Kia,Shuma,mechanical,grey,220000,1999,gasoline,False,gasoline,1.5,hatchback,False,owned,front,1700.0,False,Брестская обл.,4,1,True,False,False,False,False,False,False,False,False,False,32
Kia,Optima,automatic,grey,307385,2007,gasoline,False,gasoline,2.4,sedan,False,owned,front,6000.0,False,Минская обл.,7,1,False,True,False,False,False,True,False,False,True,False,32
Kia,Rio,mechanical,black,9000,2018,gasoline,False,gasoline,1.6,sedan,False,owned,front,12600.0,False,Минская обл.,7,1,False,True,True,True,True,True,True,True,True,True,32
Kia,Sorento,automatic,silver,300000,2006,diesel,False,diesel,2.5,suv,False,owned,all,8100.0,True,Брестская обл.,12,2,False,True,False,False,True,True,True,True,False,True,112
Kia,Cee'd,automatic,other,11,2008,gasoline,False,gasoline,2.0,sedan,False,owned,front,2858.01,False,Минская обл.,11,1,True,False,False,False,False,False,False,False,False,False,32
Kia,Magentis,automatic,silver,300000,2004,gas,True,gasoline,2.5,sedan,False,owned,front,3600.0,False,Минская обл.,8,2,False,True,True,False,True,True,False,True,True,True,40
Kia,Cee'd,mechanical,black,230000,2008,gasoline,False,gasoline,1.4,hatchback,False,owned,front,5300.0,True,Могилевская обл.,12,1,False,True,False,False,False,False,False,False,True,True,33
Kia,Cee'd,mechanical,white,214000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5100.0,False,Минская обл.,7,1,False,True,False,False,False,False,False,False,True,False,33
Kia,Optima,automatic,other,179000,2003,gasoline,False,gasoline,2.4,sedan,False,owned,front,4200.0,False,Минская обл.,5,2,False,True,False,False,False,False,False,False,False,True,47
Kia,Sorento,mechanical,black,187000,2005,diesel,False,diesel,2.5,suv,False,owned,front,7650.0,False,Гродненская обл.,4,1,False,True,True,False,False,False,False,False,False,True,33
Kia,Sportage,mechanical,orange,155000,2010,gasoline,False,gasoline,2.0,suv,False,owned,front,12300.0,False,Брестская обл.,11,1,False,True,False,True,False,True,False,True,True,True,33
Kia,Sorento,mechanical,silver,400000,2003,diesel,False,diesel,2.5,suv,False,owned,all,6300.0,False,Минская обл.,3,1,False,True,False,False,False,True,False,False,True,True,34
Kia,Soul,mechanical,green,98000,2014,gasoline,False,gasoline,1.6,hatchback,False,owned,front,9990.0,True,Гродненская обл.,6,5,False,True,False,True,False,True,False,False,False,False,55
Kia,Pride,mechanical,grey,200000,1995,gasoline,False,gasoline,1.1,hatchback,False,owned,front,500.0,False,Минская обл.,5,3,True,False,False,False,False,False,False,False,False,False,52
Kia,Magentis,automatic,silver,134000,2008,gasoline,False,gasoline,2.0,sedan,False,owned,front,6200.0,False,Минская обл.,20,10,False,True,False,True,False,True,False,False,True,True,61
Kia,Sephia,automatic,green,250000,1997,gasoline,False,gasoline,1.5,sedan,False,owned,front,450.0,False,Минская обл.,5,1,True,False,False,False,False,False,False,False,False,False,36
Kia,Rio,mechanical,other,196460,2001,gasoline,False,gasoline,1.5,hatchback,False,owned,front,2100.0,False,Минская обл.,7,1,True,False,False,False,False,False,False,False,False,False,36
Kia,Sportage,mechanical,silver,111000,2011,gasoline,False,gasoline,2.0,suv,False,owned,front,13200.0,False,Минская обл.,7,10,False,True,False,False,False,False,False,False,True,True,104
Kia,Sorento,automatic,black,297525,2008,diesel,False,diesel,2.5,suv,False,owned,rear,7900.0,False,Минская обл.,11,5,False,True,False,True,False,False,False,True,False,True,90
Kia,Spectra,automatic,grey,225308,2000,gasoline,False,gasoline,1.8,sedan,False,owned,front,1600.0,False,Минская обл.,9,2,False,True,False,False,False,False,False,False,False,True,46
Kia,Soul,automatic,red,77000,2014,gasoline,False,gasoline,1.6,hatchback,False,owned,front,10670.59,False,Минская обл.,5,2,False,True,False,False,False,True,False,False,True,True,40
Kia,Rio,mechanical,other,320000,2002,gasoline,False,gasoline,1.3,universal,False,owned,front,2200.0,False,Брестская обл.,6,1,True,False,False,False,False,False,False,False,False,False,38
Kia,Carens,mechanical,silver,360000,2003,gasoline,False,gasoline,1.8,minivan,False,owned,front,3700.0,True,Минская обл.,4,2,False,True,False,False,False,True,False,True,False,False,55
Kia,Rio,mechanical,other,55000,2014,gasoline,False,gasoline,1.6,sedan,False,owned,front,9100.0,False,Минская обл.,3,3,False,True,False,True,False,True,False,False,True,False,61
Kia,Sorento,automatic,blue,104000,2014,diesel,False,diesel,2.2,suv,False,owned,all,19500.0,False,Минская обл.,11,4,False,True,False,True,True,True,False,True,False,True,91
Kia,Clarus,mechanical,silver,300000,1996,gasoline,False,gasoline,2.0,sedan,False,owned,front,890.0,False,Минская обл.,7,4,False,True,False,False,True,False,False,False,False,False,73
Kia,Sorento,automatic,silver,250000,2004,diesel,False,diesel,2.5,suv,False,owned,all,6300.0,False,Гродненская обл.,18,2,False,True,True,False,True,True,False,False,False,True,42
Kia,Sportage,automatic,brown,58000,2017,gasoline,False,gasoline,2.0,hatchback,False,owned,front,20000.0,False,Минская обл.,8,7,False,True,True,True,False,True,True,True,True,True,52
Kia,Carens,mechanical,brown,107750,2013,gasoline,False,gasoline,2.0,minivan,False,owned,front,11381.96,False,Минская обл.,17,6,False,True,False,True,False,True,False,True,True,True,54
Kia,Sorento,automatic,other,251058,2004,gas,True,gasoline,3.5,suv,False,owned,rear,6250.0,False,Брестская обл.,1,1,False,True,False,False,False,False,False,False,False,False,40
Kia,Sorento,automatic,other,150000,2004,gasoline,False,gasoline,3.5,suv,False,owned,rear,6100.0,True,Брестская обл.,6,30,False,True,False,True,True,True,True,True,True,True,88
Kia,Rio,mechanical,white,98000,2012,gasoline,False,gasoline,1.6,sedan,False,owned,front,7500.0,False,Минская обл.,3,3,False,True,False,True,False,True,False,False,False,True,50
Kia,Sorento,automatic,silver,235000,2007,diesel,False,diesel,2.5,suv,False,owned,all,8400.0,False,Минская обл.,15,3,False,True,False,True,True,True,False,False,True,True,68
Kia,Clarus,mechanical,green,267000,1998,gas,True,gasoline,1.8,sedan,False,owned,front,1200.0,False,Минская обл.,5,1,False,True,False,False,False,False,False,False,False,False,41
Kia,Sportage,mechanical,brown,61000,2017,gasoline,False,gasoline,1.6,suv,False,owned,front,16350.0,False,Минская обл.,7,4,False,True,False,False,False,False,False,False,True,True,151
Kia,Sorento,mechanical,blue,350000,2003,diesel,False,diesel,2.5,suv,False,owned,all,6950.0,False,Минская обл.,12,1,False,True,False,False,False,False,True,True,True,True,42
Kia,Rio,mechanical,silver,115000,2014,gasoline,False,gasoline,1.4,sedan,False,owned,front,8100.0,True,Минская обл.,8,41,False,True,False,False,False,True,False,False,False,False,127
Kia,Rio,automatic,red,10000,2018,gasoline,False,gasoline,1.6,hatchback,False,owned,front,15000.0,False,Минская обл.,2,4,False,True,False,True,True,True,True,True,True,True,60
Kia,Sorento,automatic,black,250000,2007,diesel,False,diesel,2.5,suv,False,owned,all,8900.0,False,Гродненская обл.,24,2,False,True,False,True,True,True,False,True,True,True,77
Kia,Sorento,automatic,grey,180000,2007,diesel,False,diesel,2.5,suv,False,owned,all,7000.0,True,Гомельская обл.,6,21,False,True,True,True,True,False,True,True,True,True,120
Kia,Rio,automatic,silver,175000,2010,gasoline,False,gasoline,1.4,hatchback,False,owned,front,6000.0,False,Минская обл.,5,4,False,True,False,False,False,False,False,False,False,True,57
Kia,Sorento,automatic,white,150000,2010,gasoline,False,gasoline,2.4,suv,False,owned,front,10500.0,False,Минская обл.,6,22,False,True,False,True,True,True,False,True,True,True,132
Kia,Sportage,automatic,brown,126000,2014,gasoline,False,gasoline,2.0,suv,False,owned,front,15350.0,False,Минская обл.,18,1,False,True,True,False,True,True,False,False,True,True,44
Kia,Cee'd,mechanical,black,160000,2008,gasoline,False,gasoline,1.6,universal,False,owned,front,6100.0,True,Минская обл.,7,7,False,True,False,True,False,True,False,False,False,True,98
Kia,Sportage,mechanical,grey,248000,2005,diesel,False,diesel,2.0,suv,False,owned,front,8888.0,False,Брестская обл.,8,2,False,True,False,False,False,False,False,True,False,True,61
Kia,Rio,mechanical,other,65000,2014,gasoline,False,gasoline,1.6,hatchback,False,owned,front,8700.0,False,Минская обл.,10,7,False,True,False,False,False,True,False,False,False,False,68
Kia,Soul,mechanical,grey,280000,2009,diesel,False,diesel,1.6,universal,False,owned,front,7500.0,False,Гомельская обл.,11,8,False,True,False,True,False,False,False,False,True,True,74
Kia,Cee'd,automatic,brown,90000,2014,gasoline,False,gasoline,1.6,hatchback,False,owned,front,12500.0,False,Минская обл.,21,2,False,True,False,True,False,True,False,True,True,True,55
Kia,Shuma,mechanical,red,320000,1999,gasoline,False,gasoline,1.5,,False,owned,front,1500.0,True,Витебская обл.,3,1,False,True,False,False,False,False,False,False,False,False,46
Kia,Joice,mechanical,grey,290000,1999,gasoline,False,gasoline,2.0,minivan,False,owned,front,2800.0,False,Минская обл.,4,4,False,True,False,False,True,False,False,False,False,False,62
Kia,Sportage,automatic,orange,62000,2014,gasoline,False,gasoline,2.0,suv,False,owned,front,14750.0,False,Минская обл.,12,1,False,True,False,True,True,True,False,True,False,True,46
Kia,Cerato,mechanical,grey,111450,2011,gasoline,False,gasoline,1.6,sedan,False,owned,front,8300.0,False,Минская обл.,20,1,False,True,False,True,False,False,False,False,True,True,46
Kia,Cee'd,automatic,brown,110000,2014,gasoline,False,gasoline,1.6,hatchback,False,owned,front,12200.0,False,Минская обл.,5,10,False,True,False,True,False,True,False,True,True,True,91
Kia,Picanto,mechanical,white,210000,2005,gasoline,False,gasoline,1.0,hatchback,False,owned,front,3150.0,False,Гомельская обл.,11,3,True,False,False,False,False,False,False,False,False,False,53
Kia,Cerato,mechanical,white,110000,2014,gasoline,False,gasoline,1.6,sedan,False,owned,front,8900.0,False,Могилевская обл.,11,1,False,True,False,False,False,False,True,True,False,False,47
Kia,Carens,mechanical,silver,272000,2003,diesel,False,diesel,2.0,universal,False,owned,front,3550.0,False,Минская обл.,8,3,False,True,False,False,False,False,False,False,False,False,88
Kia,Sportage,automatic,red,100000,1996,gasoline,False,gasoline,2.0,suv,False,owned,all,2500.0,False,Минская обл.,4,5,False,True,False,False,False,False,False,False,False,False,87
Kia,Sorento,automatic,black,322000,2006,diesel,False,diesel,2.5,suv,False,owned,all,6800.0,True,Минская обл.,5,7,False,True,True,True,True,True,False,False,True,True,97
Kia,Sportage,automatic,black,130000,2012,gasoline,False,gasoline,2.0,suv,False,owned,front,12900.0,False,Минская обл.,7,3,False,True,True,True,True,True,False,True,True,True,71
Kia,Sorento,automatic,silver,293000,2005,diesel,False,diesel,2.5,suv,False,owned,all,6900.0,False,Брестская обл.,10,1,False,True,False,False,True,True,False,False,False,True,48
Kia,Cee'd,mechanical,black,44000,2015,gasoline,False,gasoline,1.6,universal,False,owned,front,12000.0,True,Минская обл.,5,2,False,True,False,False,False,True,False,True,True,False,55
Kia,Sportage,mechanical,brown,121000,2011,diesel,False,diesel,1.7,suv,False,owned,front,13200.0,False,Гродненская обл.,4,5,False,True,False,True,False,True,False,True,True,True,61
Kia,Sportage,mechanical,grey,145000,2013,gasoline,False,gasoline,2.0,suv,False,owned,front,13700.0,False,Гродненская обл.,6,38,False,True,False,True,False,True,False,True,True,True,231
