avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
1.34,4.5,4.7,1.42,33.3,33.3,False,0,0,0,1,0,0
11.75,5.0,4.0,1.0,0.0,50.0,False,0,0,1,0,0,0
19.93,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,1
2.34,4.5,,1.0,0.0,0.0,False,0,0,0,0,0,1
1.33,5.0,4.7,1.0,0.0,100.0,False,0,0,1,1,0,0
6.06,4.5,5.0,1.0,0.0,50.0,False,0,0,1,1,0,0
3.25,4.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
6.19,4.7,3.6,1.15,6.7,60.0,True,1,0,1,1,0,1
2.77,4.7,4.1,1.0,0.0,61.9,True,0,0,1,1,0,1
2.46,4.7,5.0,1.25,37.5,0.0,False,0,0,1,0,0,1
20.32,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
3.35,5.0,3.7,1.0,0.0,33.3,True,0,1,1,0,0,1
10.37,4.8,4.5,1.0,0.0,25.0,False,0,0,0,1,0,0
6.15,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
2.04,4.4,5.0,1.0,0.0,57.1,True,0,0,0,1,0,0
4.33,4.5,4.9,1.0,0.0,62.5,False,0,0,1,0,1,0
5.17,4.7,3.0,1.0,0.0,100.0,False,0,0,1,1,0,1
2.11,4.6,4.4,1.15,19.4,66.7,False,0,1,1,1,0,1
13.32,4.8,5.0,1.0,0.0,50.0,True,0,0,1,0,1,1
2.9,5.0,4.0,1.0,0.0,0.0,False,1,0,0,0,0,0
2.31,4.3,5.0,1.0,0.0,100.0,True,0,0,1,1,0,0
3.0,4.7,5.0,1.0,0.0,0.0,True,1,0,1,0,1,1
2.4,4.7,4.4,1.06,5.6,83.3,False,0,0,0,0,0,1
7.94,4.7,4.8,1.09,10.5,73.7,True,0,0,0,1,0,1
22.48,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,0
4.69,5.0,2.0,1.13,50.0,50.0,True,0,1,1,0,1,1
4.51,4.8,4.0,1.13,18.8,66.7,True,0,0,1,1,0,1
2.48,4.7,4.3,1.04,8.6,34.3,True,0,1,1,1,0,1
3.26,4.7,3.5,1.0,0.0,100.0,True,1,0,0,0,1,0
2.48,4.7,4.8,1.32,42.9,57.1,True,1,0,1,0,0,0
5.24,4.8,4.6,1.01,4.0,60.0,False,0,1,0,1,0,1
2.66,4.8,5.0,1.04,7.1,75.7,True,0,0,1,1,0,1
1.6,4.7,4.2,1.04,14.3,100.0,False,1,0,1,1,0,1
5.06,5.0,5.0,1.0,0.0,66.7,True,0,0,1,1,0,0
2.29,4.8,4.8,1.0,1.7,96.6,True,0,1,1,1,0,1
2.42,4.8,4.6,1.0,0.0,86.7,False,0,0,1,1,0,1
0.52,4.5,4.2,1.0,0.0,66.7,True,0,0,1,1,0,1
4.2,4.7,4.5,1.42,44.4,0.0,True,1,0,1,1,0,1
3.2,3.7,,1.0,0.0,33.3,True,1,0,1,0,1,1
2.33,5.0,5.0,1.06,25.0,50.0,False,0,1,1,0,0,1
11.13,5.0,5.0,1.0,0.0,100.0,True,0,0,1,1,0,1
1.13,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,1,0
1.53,5.0,5.0,2.5,100.0,0.0,False,1,0,1,0,0,0
1.05,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
2.29,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
3.69,4.7,4.2,1.01,4.5,54.5,False,0,0,0,1,0,1
1.21,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
2.98,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
4.14,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
2.21,5.0,,1.0,0.0,100.0,True,0,1,1,0,1,1
1.33,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
2.54,4.7,4.7,1.0,0.0,80.0,False,0,0,1,1,0,1
1.62,4.9,4.8,1.05,7.1,14.3,False,0,1,1,0,1,1
1.59,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
7.34,5.0,4.0,1.0,0.0,100.0,False,0,0,0,0,1,0
4.4,5.0,4.0,1.0,0.0,100.0,False,0,0,0,0,1,0
2.83,3.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
1.9,5.0,,1.0,0.0,0.0,True,0,1,0,0,0,0
15.24,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,0,0
6.94,5.0,5.0,1.0,0.0,33.3,False,0,0,1,0,0,1
4.47,4.3,5.0,1.14,14.3,61.9,True,0,0,1,1,0,1
1.78,4.0,4.0,1.0,0.0,0.0,True,0,0,1,0,0,0
2.48,4.7,4.6,1.0,0.0,80.0,False,0,0,1,1,0,1
4.52,4.7,5.0,1.1,15.4,57.7,True,1,0,1,0,1,1
6.8,4.5,5.0,1.0,0.0,75.0,True,1,0,1,1,0,1
2.0,4.0,4.0,1.02,10.0,65.0,True,1,0,0,1,0,1
3.98,4.9,4.7,1.0,0.0,100.0,False,0,1,1,1,0,0
1.4,5.0,4.8,1.0,0.0,100.0,False,1,0,1,0,1,1
1.81,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
12.17,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
2.93,4.9,4.8,1.0,0.0,64.9,False,0,1,1,1,0,1
5.12,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
6.47,5.0,4.0,1.0,0.0,28.6,False,0,0,1,1,0,0
1.83,4.6,4.8,1.17,20.8,41.7,True,0,0,1,1,0,1
3.83,4.8,3.7,1.08,16.7,16.7,False,0,0,1,1,0,1
2.41,2.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
1.44,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
6.23,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,1
8.77,5.0,5.0,1.0,0.0,66.7,False,1,0,1,1,0,0
2.1,4.6,4.7,1.06,9.8,82.0,True,1,0,1,1,0,1
12.07,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,1
3.02,4.5,4.8,1.04,8.0,84.0,True,1,0,1,0,0,1
4.34,4.5,4.1,1.0,0.0,85.7,False,0,0,1,0,1,1
2.87,4.9,5.0,1.0,0.0,76.5,True,0,0,0,1,0,1
5.89,4.7,4.2,1.02,2.0,51.0,True,0,0,1,1,0,1
0.98,5.0,5.0,1.0,0.0,0.0,True,1,0,1,1,0,0
2.42,4.3,4.0,1.0,0.0,66.7,False,0,0,0,0,1,0
4.23,4.5,5.0,1.25,50.0,50.0,False,0,0,1,0,1,1
8.49,5.0,5.0,1.0,0.0,75.0,False,0,0,0,1,0,0
8.21,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
2.25,4.4,5.0,1.0,0.0,60.0,True,1,0,1,0,1,0
6.92,4.5,4.7,1.03,7.7,48.7,True,0,0,1,1,0,1
1.91,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,0,1
7.34,3.5,5.0,1.0,0.0,0.0,True,0,0,1,1,0,1
3.87,4.9,5.0,1.01,2.0,80.0,True,0,0,1,1,0,1
1.28,5.0,5.0,1.0,0.0,0.0,True,1,0,1,1,0,0
2.25,4.7,4.9,1.0,0.0,82.8,True,0,0,1,1,0,1
2.72,4.8,4.9,1.0,0.0,59.1,True,0,0,1,0,0,1
5.0,4.8,4.6,1.02,4.2,62.5,True,0,0,1,1,0,1
2.82,4.3,5.0,1.0,0.0,33.3,False,0,0,1,0,0,1
2.14,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
9.68,5.0,4.0,1.0,0.0,66.7,True,0,1,1,1,0,0
6.13,4.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,0
2.83,4.6,5.0,1.14,21.2,48.5,True,0,1,1,1,0,1
22.96,4.0,1.0,1.0,0.0,0.0,False,0,0,1,0,0,0
2.27,5.0,5.0,2.5,100.0,0.0,False,1,0,1,0,1,1
3.5,5.0,4.0,1.0,0.0,58.8,False,1,0,0,1,0,0
2.63,4.8,4.1,1.29,27.8,55.6,True,0,0,1,1,0,1
2.41,4.8,4.7,1.23,27.3,66.7,False,0,0,1,1,0,1
2.61,4.8,4.4,1.0,0.0,81.3,False,0,0,0,0,0,1
2.13,4.8,5.0,1.2,20.0,46.7,True,1,0,1,1,0,1
1.88,4.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
8.77,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
2.05,5.0,4.0,1.25,100.0,0.0,False,1,0,1,0,0,0
4.66,4.5,4.5,1.0,0.0,0.0,False,0,0,1,0,1,1
7.65,5.0,4.5,1.0,0.0,40.0,True,0,1,1,1,0,0
8.72,4.3,4.6,1.0,0.0,75.0,False,0,0,0,1,0,0
4.27,4.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
3.87,5.0,5.0,1.0,0.0,25.0,True,1,0,1,0,1,1
1.04,4.7,4.7,1.67,66.7,33.3,False,0,0,1,1,0,0
4.9,4.8,4.5,1.0,0.0,66.7,True,0,0,1,1,0,0
2.94,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,1,1
4.87,5.0,5.0,1.06,12.5,25.0,True,0,0,0,1,0,1
2.52,5.0,4.6,1.05,7.1,100.0,True,0,1,0,1,0,1
14.34,4.7,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
2.79,,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
0.95,5.0,5.0,1.0,0.0,100.0,True,1,0,0,0,0,0
12.15,5.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
10.27,5.0,5.0,1.0,0.0,75.0,True,0,1,1,0,1,1
3.51,4.9,5.0,1.06,22.2,66.7,False,1,0,1,1,0,1
6.16,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,1
4.92,4.4,5.0,1.0,0.0,88.9,True,0,0,0,1,0,0
11.78,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
2.05,5.0,5.0,1.0,0.0,85.7,False,0,1,1,1,0,1
4.98,5.0,5.0,1.0,0.0,37.5,False,0,1,0,1,0,1
9.97,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
2.88,4.9,4.9,1.03,13.0,65.2,False,0,1,1,1,0,1
3.7,4.9,4.9,1.1,15.0,66.7,False,0,1,1,1,0,1
2.82,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
1.07,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
5.36,5.0,5.0,2.5,100.0,0.0,False,0,0,1,0,1,1
3.84,4.7,4.7,1.1,10.0,100.0,False,1,0,1,1,0,0
3.52,5.0,4.8,1.1,20.0,40.0,False,0,0,0,1,0,1
9.64,3.0,,1.0,0.0,0.0,True,0,0,1,0,1,0
4.01,4.4,5.0,1.0,0.0,63.6,True,0,0,1,1,0,1
3.64,4.9,3.7,1.01,3.8,38.5,False,1,0,1,1,0,1
1.94,4.7,4.7,1.07,9.1,90.9,False,1,0,1,1,0,1
11.11,5.0,4.0,1.0,0.0,100.0,True,0,1,0,0,0,0
7.27,4.5,5.0,1.0,0.0,0.0,True,1,0,1,1,0,0
1.39,5.0,5.0,1.0,0.0,0.0,False,1,0,1,1,0,0
3.7,5.0,5.0,1.0,0.0,50.0,False,0,0,0,0,1,0
2.49,4.3,4.2,1.0,0.0,63.6,True,0,0,1,1,0,1
9.13,5.0,5.0,1.0,0.0,50.0,False,0,1,1,1,0,0
17.79,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,0,0
7.53,5.0,4.8,1.05,20.0,80.0,False,1,0,1,1,0,0
1.64,5.0,4.9,1.08,11.1,77.8,False,0,1,1,0,1,1
6.38,4.9,5.0,1.0,0.0,71.4,False,0,0,0,0,1,0
3.25,4.4,4.9,1.02,2.1,92.6,False,1,0,1,1,0,1
5.46,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,1
3.29,4.9,4.5,1.15,27.8,91.7,False,0,1,1,0,1,1
2.77,5.0,5.0,1.33,33.3,33.3,False,0,0,0,0,1,0
1.75,4.5,4.8,1.0,0.0,33.3,True,0,1,1,0,1,1
7.74,5.0,4.7,1.0,0.0,100.0,True,1,0,1,0,1,0
3.49,5.0,4.9,1.13,21.3,68.0,False,0,1,0,0,1,1
2.75,4.8,4.9,1.0,0.0,38.5,True,0,0,1,1,0,1
17.66,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,0,0
1.21,5.0,,1.0,0.0,0.0,True,0,1,0,0,1,1
3.32,5.0,,1.0,0.0,0.0,False,0,1,1,0,1,1
13.84,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
5.28,3.0,2.0,1.13,50.0,50.0,False,1,0,1,0,0,0
2.14,5.0,5.0,1.0,0.0,0.0,True,0,0,0,1,0,0
25.34,5.0,5.0,1.0,0.0,0.0,True,1,0,0,1,0,0
2.71,5.0,4.5,1.0,0.0,50.0,False,0,1,1,0,0,0
8.11,5.0,,1.0,0.0,66.7,False,0,0,1,0,1,0
7.89,5.0,5.0,1.38,50.0,100.0,False,0,1,0,0,1,1
2.32,5.0,5.0,1.63,50.0,100.0,False,0,1,0,0,1,0
11.16,5.0,4.8,1.0,0.0,25.0,True,0,0,1,1,0,0
2.22,4.6,4.8,1.0,0.0,60.0,True,1,0,0,0,1,0
5.2,4.4,4.5,1.06,25.0,62.5,True,0,1,1,1,0,1
3.9,4.5,4.4,1.23,16.7,58.3,False,0,0,1,1,0,0
1.91,4.6,5.0,1.0,0.0,62.5,False,0,0,0,0,0,1
14.89,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
2.15,5.0,4.8,1.32,27.3,72.7,False,1,0,1,1,0,0
1.41,4.8,5.0,1.0,0.0,100.0,True,0,0,1,1,0,0
3.34,4.8,5.0,1.05,5.3,57.3,True,0,1,0,1,0,1
15.99,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
6.35,4.8,4.9,1.0,0.0,88.5,False,0,0,1,1,0,1
4.8,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
2.68,4.7,4.7,1.16,19.4,47.2,True,0,0,1,0,0,1
5.42,4.5,3.5,1.0,0.0,90.0,False,0,0,0,1,0,0
1.04,4.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
1.63,5.0,4.8,1.0,0.0,100.0,True,0,0,1,1,0,0
3.28,5.0,,1.0,0.0,100.0,False,0,0,0,1,0,0
4.11,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
2.06,5.0,4.3,1.15,18.2,86.4,True,0,1,1,1,0,1
7.73,4.8,4.7,1.41,50.0,25.0,False,0,1,1,1,0,1
25.29,4.8,4.4,1.0,0.0,92.9,True,0,1,1,1,0,1
3.29,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
4.05,4.6,4.2,1.06,9.7,58.1,False,0,0,0,1,0,0
1.39,4.0,4.0,1.0,0.0,100.0,False,1,0,1,0,0,0
8.45,4.4,4.2,1.02,8.3,66.7,False,0,0,1,1,0,1
2.84,4.6,3.8,1.33,13.3,100.0,True,0,0,1,1,0,1
5.14,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
2.57,4.7,4.4,1.02,6.5,38.7,True,1,0,1,1,0,1
1.01,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,1
2.55,5.0,5.0,1.05,9.1,54.5,True,0,0,0,1,0,1
1.36,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
2.29,4.9,4.9,1.13,18.2,63.6,True,1,0,1,1,0,0
5.71,4.5,,1.0,0.0,100.0,True,1,0,1,0,1,0
1.36,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
19.7,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
2.28,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,1,0
3.86,5.0,5.0,1.0,0.0,90.0,True,0,0,1,0,1,1
2.74,5.0,4.5,1.0,0.0,0.0,True,1,0,1,0,0,1
2.62,5.0,4.9,1.11,21.1,31.6,False,0,1,0,1,0,0
9.15,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
3.97,4.9,4.5,1.11,20.9,67.2,True,0,1,1,1,0,1
6.28,5.0,,1.38,25.0,0.0,False,1,0,0,0,1,1
3.36,4.7,4.8,1.0,0.0,77.8,True,1,0,0,0,1,1
2.94,4.7,4.9,1.01,3.6,82.1,True,1,0,1,0,1,1
16.1,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
1.98,4.8,4.7,1.0,0.0,41.7,False,0,1,1,1,0,1
3.75,4.9,3.5,1.2,10.0,70.0,False,0,0,1,1,0,1
1.95,4.3,4.7,1.21,25.8,79.0,True,1,0,1,1,0,1
1.45,4.8,5.0,1.0,0.0,83.3,False,1,0,1,0,0,0
6.69,5.0,5.0,1.08,33.3,66.7,True,1,0,1,0,1,0
3.14,4.9,4.8,1.23,28.6,71.4,False,1,0,1,1,0,1
2.22,4.6,5.0,1.0,0.0,75.0,False,1,0,1,1,0,1
2.05,4.8,4.6,1.36,21.4,50.0,False,1,0,0,1,0,0
8.02,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
2.81,5.0,5.0,1.06,25.0,50.0,False,0,0,1,1,0,0
3.76,4.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
5.24,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
0.49,5.0,5.0,1.0,0.0,100.0,True,1,0,0,0,0,0
8.93,4.9,3.6,1.22,12.5,50.0,False,0,0,1,1,0,1
0.48,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
5.37,4.4,4.3,1.0,0.0,42.9,False,0,1,1,0,0,1
13.39,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
5.66,4.7,5.0,1.06,8.3,75.0,False,1,0,0,1,0,1
5.02,3.0,4.0,1.0,0.0,0.0,True,0,0,1,0,0,0
5.81,4.9,4.9,1.0,0.0,80.0,True,0,0,1,0,1,1
2.41,4.7,4.8,1.07,14.6,58.5,True,0,1,1,1,0,1
0.89,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,1
9.3,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,1
14.29,5.0,5.0,1.0,0.0,50.0,True,0,0,1,0,1,0
14.16,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
4.03,5.0,4.3,1.0,0.0,80.0,True,1,0,0,0,0,0
24.11,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
9.08,4.3,5.0,1.19,25.0,50.0,True,0,0,1,1,0,0
2.13,5.0,5.0,1.0,0.0,50.0,False,1,0,1,1,0,0
5.51,,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
3.92,5.0,,1.75,100.0,0.0,False,1,0,1,0,0,0
2.47,4.6,3.7,1.13,12.5,31.3,True,0,1,1,1,0,1
1.47,4.6,4.4,1.05,9.1,81.8,True,0,0,1,0,1,1
25.05,5.0,,1.0,0.0,0.0,False,0,1,1,0,0,0
7.44,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,1
12.31,3.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,0
4.12,5.0,4.5,1.08,10.5,57.9,True,1,0,1,1,0,1
2.11,5.0,5.0,1.38,50.0,100.0,False,1,0,0,1,0,0
4.29,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,0
4.99,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
1.86,4.6,4.1,1.09,14.8,70.4,True,1,0,1,1,0,1
1.66,4.5,5.0,1.5,50.0,50.0,False,0,1,0,0,1,0
0.6,5.0,,2.0,100.0,0.0,False,0,1,1,1,0,1
2.76,4.3,4.4,1.01,4.0,84.0,False,0,0,1,1,0,0
5.33,3.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
2.12,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
3.42,4.5,4.5,1.02,8.3,75.0,False,0,0,1,1,0,0
4.09,4.9,5.0,1.0,0.0,57.1,False,1,0,1,1,0,0
3.12,5.0,3.7,1.0,0.0,100.0,True,1,0,1,0,0,1
5.18,5.0,5.0,1.0,0.0,75.0,False,0,0,0,0,0,1
7.29,5.0,3.5,1.42,33.3,100.0,False,1,0,1,0,0,0
4.7,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
11.03,5.0,4.5,1.75,50.0,0.0,False,0,0,0,0,1,0
3.07,5.0,4.5,1.0,0.0,16.7,True,0,1,0,0,0,0
18.88,5.0,4.0,1.0,0.0,0.0,True,0,0,0,0,1,0
9.99,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
2.41,5.0,4.7,1.0,0.0,66.7,False,0,0,1,0,0,0
2.61,5.0,5.0,1.19,50.0,75.0,True,0,0,1,1,0,0
6.0,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,1
3.1,5.0,4.0,1.0,0.0,50.0,True,0,0,1,1,0,0
1.56,5.0,4.8,1.0,0.0,100.0,True,1,0,1,1,0,1
5.34,5.0,,1.0,0.0,0.0,True,0,1,0,0,1,0
2.48,5.0,4.5,1.17,33.3,66.7,False,1,0,1,0,1,0
1.57,5.0,4.5,1.0,0.0,0.0,False,1,0,1,0,1,0
4.89,5.0,5.0,1.25,20.0,20.0,True,0,1,1,0,1,1
8.05,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
14.24,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
2.37,4.8,4.3,1.09,9.1,54.5,True,0,0,1,1,0,0
2.36,5.0,5.0,1.0,0.0,66.7,False,0,0,1,1,0,0
0.95,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,0
13.15,4.3,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
2.73,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
1.45,4.6,4.0,1.07,7.3,83.3,True,1,0,1,1,0,1
2.52,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
2.99,2.0,5.0,2.0,100.0,0.0,True,0,1,0,0,1,1
4.11,4.1,4.8,1.03,12.5,75.0,False,0,0,0,1,0,1
2.75,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
9.82,5.0,3.0,1.0,0.0,100.0,True,1,0,0,0,0,0
1.7,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
3.17,4.8,4.4,1.19,25.0,55.0,False,0,1,1,1,0,1
5.05,4.8,5.0,1.08,7.3,51.2,True,1,0,1,1,0,1
2.9,4.1,4.5,1.06,22.2,33.3,False,0,0,1,1,0,0
3.25,5.0,5.0,1.5,100.0,100.0,False,1,0,0,0,0,0
13.44,4.7,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
5.24,4.7,3.0,1.0,0.0,100.0,False,0,0,1,1,0,1
0.01,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
7.65,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
7.97,5.0,,1.0,0.0,66.7,False,1,0,1,0,1,0
22.86,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
2.27,4.8,4.4,1.08,10.5,84.2,False,0,1,1,0,0,1
3.35,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
1.9,5.0,4.0,1.09,25.0,100.0,False,0,0,1,0,1,1
11.83,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
1.94,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
2.21,4.8,5.0,1.0,0.0,66.7,False,0,0,0,1,0,0
2.17,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,1
3.23,5.0,5.0,1.13,25.0,25.0,False,0,0,1,1,0,1
3.16,4.7,5.0,1.0,0.0,0.0,True,1,0,0,0,1,0
6.06,4.7,5.0,1.0,0.0,33.3,False,1,0,1,1,0,1
7.26,5.0,5.0,1.31,25.0,100.0,False,1,0,1,0,1,0
6.16,5.0,4.7,1.0,0.0,0.0,False,0,1,1,1,0,0
4.02,4.2,5.0,1.05,20.0,100.0,False,1,0,1,1,0,0
0.66,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
3.22,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
2.67,5.0,4.8,1.0,0.0,58.3,True,0,0,1,1,0,0
7.21,4.0,,1.0,0.0,100.0,False,0,1,1,0,0,1
0.99,4.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
13.91,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
1.96,4.8,4.0,1.0,0.0,80.0,False,1,0,1,1,0,0
2.05,4.9,4.7,1.08,14.3,65.3,False,0,1,0,1,0,1
2.38,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
5.99,5.0,4.5,1.0,0.0,100.0,False,0,0,0,0,1,0
3.84,4.8,5.0,1.0,0.0,87.5,False,0,0,0,0,1,0
2.63,4.1,4.3,1.0,0.0,51.7,False,0,0,1,1,0,1
4.54,5.0,4.5,1.0,0.0,100.0,False,1,0,1,1,0,0
4.39,5.0,4.2,1.01,5.9,94.1,True,0,1,1,1,0,1
4.24,4.9,5.0,1.0,0.0,81.8,False,0,1,1,0,1,1
5.53,5.0,5.0,1.5,50.0,0.0,False,1,0,1,0,0,0
3.08,5.0,,2.38,100.0,0.0,False,0,0,1,0,1,1
0.67,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
0.79,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
4.15,4.6,4.6,1.08,8.3,91.7,True,0,1,1,0,1,1
2.1,5.0,4.2,1.0,0.0,50.0,True,0,1,1,0,1,1
3.3,5.0,4.0,1.5,25.0,50.0,False,0,0,1,1,0,0
5.21,4.3,5.0,1.0,0.0,0.0,False,0,0,0,1,0,0
3.35,4.9,5.0,1.81,33.3,55.6,True,0,0,1,1,0,1
6.12,5.0,4.5,1.0,0.0,0.0,False,0,1,1,1,0,1
4.21,4.9,4.0,1.17,22.2,55.6,False,1,0,0,1,0,0
2.93,4.5,3.6,1.09,18.8,37.5,False,0,0,1,1,0,1
4.86,5.0,5.0,1.0,0.0,33.3,False,1,0,1,1,0,0
4.53,5.0,4.7,1.0,0.0,37.5,True,1,0,1,1,0,0
5.12,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
9.07,4.6,5.0,1.0,0.0,60.0,False,0,0,1,1,0,0
6.92,5.0,5.0,1.07,9.1,90.9,True,1,0,1,1,0,1
2.75,4.9,5.0,1.19,22.2,22.2,False,1,0,0,1,0,0
2.44,4.4,3.0,1.0,0.0,60.0,True,1,0,1,1,0,1
2.66,4.8,4.8,1.43,33.3,27.8,True,1,0,1,1,0,1
4.42,4.8,5.0,1.0,0.0,33.3,False,0,0,0,1,0,1
4.97,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
8.17,5.0,5.0,1.5,100.0,100.0,False,1,0,1,0,0,0
1.42,4.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
7.18,4.7,4.1,1.0,0.0,91.7,False,0,1,1,1,0,1
1.36,5.0,5.0,1.0,0.0,0.0,True,1,0,0,0,0,0
1.96,5.0,4.8,1.0,0.0,60.0,False,1,0,1,0,1,0
10.21,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
4.62,5.0,4.5,1.0,0.0,75.0,True,0,0,0,0,1,1
12.2,4.3,5.0,1.0,0.0,50.0,True,0,0,1,0,0,1
11.55,5.0,3.0,1.09,12.5,87.5,True,0,1,1,0,1,1
