acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.00677,"['Beyoncé', 'JAY-Z']",0.763,239960.0,3.999333333333333,0.728,0.0,2MAyGB3UgAbbT1Fjc7b7aA,1.22e-05,7.0,0.0915,-4.944,1.0,Deja Vu (feat. Jay-Z),48.0,2006-09-04,0.326,105.923,0.362,2006.0
0.0685,['J Dilla'],0.419,98720.0,1.645333333333333,0.713,1.0,7oeWitA7Lu8O76NrmhfgZ8,0.541,5.0,0.291,-8.867,0.0,Time: The Donut of the Heart,48.0,2006-02-07,0.0976,186.785,0.555,2006.0
0.282,['Kenny G'],0.53,252867.0,4.21445,0.539,0.0,0Wt0LiQPwDLEu6d1iH4b1k,0.018,0.0,0.11,-7.728,1.0,You're Beautiful,54.0,2006-05-01,0.0293,81.686,0.298,2006.0
0.185,"['The Pussycat Dolls', 'Snoop Dogg']",0.524,231293.0,3.854883333333333,0.809,0.0,2ICylmg7jCYdOWUFNa8VW7,0.0,2.0,0.345,-4.787,1.0,Buttons - Featuring Big Snoop Dogg,44.0,2006-01-01,0.335,210.893,0.532,2006.0
0.598,['Brad Paisley'],0.696,250333.0,4.1722166666666665,0.39,0.0,3OCS075lQnGG3gOUI0bava,0.0,4.0,0.106,-11.192,1.0,Find Yourself,47.0,2006-01-01,0.0272,111.706,0.274,2006.0
0.898,['Rockabye Baby!'],0.454,265560.0,4.426,0.233,0.0,7fezkLNTs7KdKzL8OJJ0fK,0.81,11.0,0.0965,-19.064,1.0,Yellow,48.0,2006-08-29,0.0367,173.48,0.0986,2006.0
0.000422,['P!nk'],0.475,198653.0,3.3108833333333334,0.8740000000000001,1.0,0cBz9gSO44iAdpyvO2Gvt1,5.7e-05,7.0,0.0736,-3.693,1.0,Leave Me Alone (I'm Lonely),55.0,2006-04-04,0.0398,150.183,0.475,2006.0
0.853,['Alan Jackson'],0.348,212827.0,3.5471166666666667,0.204,0.0,1mGQuFssuBEYYo2ZydhTeT,1.5e-06,8.0,0.139,-10.576,1.0,How Great Thou Art,46.0,2006,0.0292,174.519,0.174,2006.0
0.262,['Journey'],0.403,266253.0,4.43755,0.555,0.0,7aNk0hjd9VCAoBirwg6aYZ,0.0,11.0,0.096,-7.765,1.0,Faithfully,46.0,2006-07-31,0.0288,129.421,0.289,2006.0
0.807,['Lea Michele'],0.309,140653.0,2.3442166666666666,0.235,0.0,3lNieL5I1Bt9B4q61AorCR,0.0,2.0,0.0773,-10.366,1.0,Mama Who Bore Me - Original Broadway Cast Recording/2006,47.0,2006-01-01,0.0322,127.845,0.0891,2006.0
0.291,['Brandon Heath'],0.7829999999999999,199107.0,3.31845,0.665,0.0,5JuGTb3UbDZJFPTgqNSFwA,7.659999999999999e-05,9.0,0.0718,-5.529,1.0,I'm Not Who I Was,44.0,2006-09-19,0.0258,94.024,0.653,2006.0
0.000249,['Art Of Dying'],0.561,148107.0,2.46845,0.929,0.0,1fS9dkLwdK7oGuH0aQ7aHd,0.00027,2.0,0.0588,-3.201,1.0,Get Through This,43.0,2006-01-01,0.128,133.129,0.472,2006.0
0.0207,"['Jibbs', 'Chamillionaire']",0.774,275267.0,4.587783333333333,0.778,0.0,3FY0HrfhcG75h0UCTGpg4S,0.0,1.0,0.237,-5.066,1.0,King Kong,46.0,2006-01-01,0.246,77.992,0.514,2006.0
0.0225,['Gym Class Heroes'],0.7609999999999999,235480.0,3.9246666666666665,0.69,1.0,6miqdoICzUXCL5UHCuucjK,0.0,11.0,0.34,-5.56,1.0,Clothes Off!!,49.0,2006-07-25,0.11,114.987,0.742,2006.0
0.958,['TOOL'],0.307,71053.0,1.1842166666666667,0.048,0.0,7dP42zpNCIsEHlnRLZGo0i,6.07e-06,8.0,0.0899,-25.331,0.0,Lipan Conjuring,49.0,2006-04-28,0.0751,74.329,0.184,2006.0
0.0087099999999999,['Hannah Montana'],0.629,194973.0,3.24955,0.901,0.0,7jg5JfizOZSEipnTR6d4Nt,0.0,4.0,0.0573,-3.357,1.0,"Who Said - From ""Hannah Montana""/Soundtrack Version",45.0,2006-01-01,0.0311,133.034,0.581,2006.0
0.0135,['Red Hot Chili Peppers'],0.524,270467.0,4.507783333333333,0.945,0.0,2Y5ngAobMcspRywfmb77k5,0.00332,11.0,0.108,-2.467,0.0,Readymade,51.0,2006-05-09,0.0797,149.819,0.8,2006.0
0.8320000000000001,['Jack Johnson'],0.674,137547.0,2.29245,0.314,0.0,1Q8jaRiMuU3gaWyQP8fBfX,0.0,2.0,0.163,-12.319,1.0,We're Going To Be Friends,44.0,2006,0.0363,105.289,0.743,2006.0
0.285,"['Mr. Capone-E', 'Twista']",0.7020000000000001,246600.0,4.11,0.728,1.0,2Y8p39WgPiGKuUMoATcOAV,0.0,9.0,0.0888,-7.566,0.0,Don't Get It Twisted - Album (Explicit),43.0,2006-08-29,0.251,140.05200000000002,0.5770000000000001,2006.0
0.672,['El Trono de Mexico'],0.615,212773.0,3.5462166666666666,0.445,0.0,1dlikyQ9IzH843dd8aoGEJ,1.88e-06,3.0,0.0564,-12.532,1.0,Ella AKA Ganas De Volver A Amar,43.0,2006,0.0373,135.906,0.965,2006.0
0.000669,['Arctic Monkeys'],0.599,173667.0,2.89445,0.946,0.0,28J7s6ylqLYzBUTBSUyEjm,0.0,8.0,0.0973,-4.192,1.0,Still Take You Home,44.0,2006-02-21,0.0378,108.934,0.653,2006.0
0.0148,['Bring Me The Horizon'],0.307,261747.0,4.36245,0.98,0.0,5fzJpKGHEMV2Hs2EoxJVeJ,0.00813,7.0,0.67,-4.186,1.0,Pray For Plagues,46.0,2006-10-30,0.226,130.244,0.132,2006.0
0.0167,['Flyleaf'],0.397,167893.0,2.798216666666667,0.606,0.0,1zv1uaP9iNiayFjeprolnB,0.0,7.0,0.123,-5.312,1.0,There For You,44.0,2006-01-01,0.0303,160.018,0.237,2006.0
0.44,['Gustavo Cerati'],0.537,232027.0,3.8671166666666665,0.502,0.0,3oqWr0jDWNXxWufNogGREp,0.0709,4.0,0.199,-8.406,1.0,Crimen,69.0,2006-04-04,0.025,80.51100000000002,0.288,2006.0
5.5e-05,['The Killers'],0.261,265800.0,4.430000000000001,0.905,0.0,62XRqyhZP1vYNoD7WMTtiW,0.262,10.0,0.396,-3.483,0.0,Uncle Jonny,51.0,2006-10-02,0.039,173.782,0.379,2006.0
0.466,['Brad Paisley'],0.728,248960.0,4.149333333333334,0.464,0.0,6P7PgRkTCUAt2n4Lzv5pLN,9.66e-05,4.0,0.153,-10.34,1.0,Behind the Clouds,47.0,2006-01-01,0.0275,126.807,0.6459999999999999,2006.0
0.374,['Valentín Elizalde'],0.789,170440.0,2.8406666666666665,0.5379999999999999,0.0,21dO2n3oshsn3FkbB6Y5Mm,1.51e-05,10.0,0.34,-4.997,1.0,Lobo Domesticado,55.0,2006-01-01,0.0445,116.034,0.923,2006.0
0.000454,['Shannon'],0.7829999999999999,214960.0,3.582666666666667,0.856,0.0,1cqoBYUuL49ENNV4fgjOm7,0.196,10.0,0.221,-5.3020000000000005,0.0,Let the Music Play,47.0,2006-07-28,0.0945,118.093,0.847,2006.0
0.133,"['Jedi Mind Tricks', 'R.A. The Rugged Man']",0.764,242200.0,4.036666666666666,0.877,1.0,1f58xau99Rdn0hhcJTwRhz,0.0435,2.0,0.298,-7.009,1.0,Uncommon Valor: A Vietnam Story,51.0,2006-09-19,0.329,93.211,0.65,2006.0
0.0624,['Zoé'],0.534,248133.0,4.13555,0.759,0.0,1nquycJ4zLhrT23rwtH5Wj,0.00484,7.0,0.104,-4.7810000000000015,1.0,Vía Láctea,52.0,2006-07-12,0.0469,150.976,0.574,2006.0
0.1369999999999999,"['Madvillain', 'Madlib', 'MF DOOM']",0.503,159480.0,2.658,0.5760000000000001,1.0,6l3Bcu6R6Nx3h25l87gV5c,0.0,6.0,0.145,-9.227,0.0,Monkey Suite,47.0,2006-10-03,0.388,93.413,0.862,2006.0
0.5870000000000001,['Gala'],0.7040000000000001,213394.0,3.556566666666667,0.861,0.0,3u5N55tHf7hXATSQrjBh2q,0.0615,2.0,0.0992,-4.221,0.0,Freed From Desire,72.0,2007-04-18,0.0493,128.99,0.636,2007.0
0.00754,"['Ali Tabatabaee', 'Matty Lewis from Zebrahead']",0.359,279867.0,4.66445,0.978,0.0,4taauPrbJNPCJUK9RBu6h1,0.0,6.0,0.3670000000000001,-3.895,1.0,His World -Theme of Sonic The Hedgehog-,50.0,2007-01-10,0.0905,178.082,0.555,2007.0
0.00182,['UGK'],0.952,297427.0,4.957116666666667,0.524,1.0,1pcBtixsF2z5AzvLKx7INI,1.14e-05,6.0,0.111,-6.061,0.0,Gravy,44.0,2007-08-07,0.1,129.97799999999998,0.669,2007.0
0.00172,['Metro Station'],0.569,174133.0,2.902216666666667,0.7929999999999999,0.0,1v0E30pA3wOBXuDxfsyOPa,0.00054,0.0,0.136,-5.041,0.0,Seventeen Forever,47.0,2007-09-18,0.0329,139.97899999999998,0.687,2007.0
0.00269,['Soul For Real'],0.586,271093.0,4.5182166666666665,0.6759999999999999,0.0,4GAGWckW9edK3zB6ZS7Tz5,6.14e-05,11.0,0.091,-8.076,0.0,Candy Rain,43.0,2007-01-01,0.0599,188.265,0.5379999999999999,2007.0
0.232,['The Notorious B.I.G.'],0.7709999999999999,219227.0,3.6537833333333336,0.865,1.0,0QfbuZrjcfyS8HqQ8d8xcs,7.08e-06,6.0,0.0909,-6.15,1.0,Warning - 2007 Remaster,48.0,2007-03-05,0.368,85.94,0.3720000000000001,2007.0
0.618,"['Robert Plant', 'Alison Krauss']",0.519,255827.0,4.2637833333333335,0.438,0.0,3KIoiyLwNxqHMfmlPFgDEG,0.513,2.0,0.171,-11.58,1.0,Killing the Blues,45.0,2007-10-23,0.0256,74.561,0.376,2007.0
0.7879999999999999,['Big Joe Turner'],0.612,179626.0,2.9937666666666667,0.584,0.0,7aLoa1F3EoM8AeC6Ao1RKz,3.13e-06,8.0,0.193,-6.296,1.0,"Shake, Rattle and Roll",48.0,2007-10-30,0.0623,154.704,0.845,2007.0
0.272,['Cynthia Harrell'],0.267,177080.0,2.9513333333333334,0.516,0.0,2e3g8go386Zn6EyIz60Ci9,0.0,6.0,0.192,-8.936,0.0,Snake Eater,48.0,2007-07-18,0.0548,179.562,0.272,2007.0
0.00962,['Bruce Springsteen'],0.395,199067.0,3.3177833333333333,0.955,0.0,7zrHnJ87htwgS20PzFmgTr,0.0,9.0,0.36,-3.799,1.0,Radio Nowhere,56.0,2007-09-25,0.0488,140.219,0.6579999999999999,2007.0
0.0769,['V.I.C.'],0.846,227120.0,3.785333333333333,0.8140000000000001,0.0,6ewmZ7vUOjitwsg4yJ6xhX,0.0,1.0,0.0588,-4.945,1.0,Get Silly,48.0,2007-12-11,0.353,75.01,0.6709999999999999,2007.0
0.000187,['Godsmack'],0.374,259507.0,4.325116666666667,0.959,0.0,72pFw0zZA2qmHwasb6Dt1x,0.00206,7.0,0.081,-4.695,1.0,Straight Out Of Line,46.0,2007-01-01,0.14,183.659,0.375,2007.0
0.0067,['Gorillaz'],0.925,208200.0,3.47,0.588,0.0,3EdTCvjlwK141nxrjPXeTt,0.302,2.0,0.114,-10.028,1.0,People,51.0,2007-11-19,0.0579,120.017,0.965,2007.0
0.183,['Tegan and Sara'],0.568,209267.0,3.487783333333333,0.8540000000000001,0.0,4CD4GfHOwo5ZP4FkIMTK6j,0.0,8.0,0.3,-6.214,1.0,The Con,48.0,2007-07-24,0.0316,130.16,0.7040000000000001,2007.0
0.00154,['Foo Fighters'],0.389,310600.0,5.176666666666667,0.612,0.0,4P4s2KHOw0uISbLI3zkHtD,1.03e-05,4.0,0.116,-6.392,1.0,Come Alive,53.0,2007-09-25,0.0355,138.351,0.16,2007.0
0.00533,['Nigga'],0.609,198947.0,3.315783333333333,0.743,0.0,59HWEr0or9XkgRaWvnxc6g,0.0,1.0,0.32,-5.603,1.0,Te Quiero,65.0,2007-01-01,0.032,83.969,0.493,2007.0
0.224,['The Notorious B.I.G.'],0.78,220040.0,3.667333333333333,0.926,1.0,5qBfyjlx8U9Jgi4l1YOe4C,6.22e-05,6.0,0.136,-3.913,0.0,Unbelievable - 2007 Remaster,51.0,2007-03-05,0.284,91.627,0.7809999999999999,2007.0
0.0369,['Keith Urban'],0.655,239400.0,3.99,0.747,0.0,06ySRvEnrUxZZ9ml3VO2TY,1.29e-06,4.0,0.0449,-4.41,1.0,You're My Better Half,47.0,2007-01-01,0.0333,118.054,0.613,2007.0
0.365,['Led Zeppelin'],0.408,402920.0,6.715333333333334,0.465,0.0,0ducHx1R45CnEloZ6tUVuC,6.01e-05,4.0,0.215,-11.772,0.0,Babe I'm Gonna Leave You - 2007 Remaster,51.0,2007,0.0338,135.668,0.151,2007.0
0.8690000000000001,['Vashti Bunyan'],0.5820000000000001,137360.0,2.289333333333333,0.391,0.0,6qRmb4uhIUaWE5LySgSfQS,0.000241,4.0,0.116,-9.933,0.0,Train Song,45.0,2007-10-30,0.0327,103.181,0.529,2007.0
0.25,['Led Zeppelin'],0.526,262760.0,4.379333333333333,0.918,0.0,5iNr7y6iWNkwVvVeOXSLT5,4.54e-05,9.0,0.0778,-8.789,0.0,D'yer Mak'er - 2007 Remaster,49.0,2007,0.0771,164.453,0.578,2007.0
0.404,"[""'Legally Blonde' Ensemble"", 'Michael Rupert', 'Nikki Snelson']",0.718,260840.0,4.347333333333333,0.5329999999999999,0.0,0u9Qa4tnR77Tbb0uX1hs41,0.0,6.0,0.0828,-9.883,1.0,Whipped into Shape,48.0,2007-07-16,0.462,119.25,0.6829999999999999,2007.0
0.238,['Marvin Winans'],0.627,262867.0,4.381116666666667,0.397,0.0,4qawsTQMIjiRZvbJB0vp7i,2.730000000000001e-05,6.0,0.103,-8.765,1.0,Just Don't Wanna Know,44.0,2007-01-01,0.0292,119.877,0.219,2007.0
0.342,"['Dave Sereny', 'Bob James']",0.7190000000000001,200693.0,3.3448833333333337,0.62,0.0,51WHHNT2v0XYUAWoBGeMdx,0.435,5.0,0.105,-6.796,0.0,Lucy,48.0,2007-09-01,0.0319,89.994,0.588,2007.0
0.0519,['Hannah Montana'],0.628,188467.0,3.141116666666667,0.941,0.0,1pEc2SNzgGvbmvcapQ566n,0.0,0.0,0.519,-3.305,1.0,Life's What You Make It,48.0,2007-01-01,0.0508,143.999,0.85,2007.0
0.0273,['Erykah Badu'],0.399,320973.0,5.34955,0.802,0.0,2z4ypE6YI1mybsczNx4eRU,0.00387,6.0,0.187,-7.869,0.0,Honey,46.0,2007-02-26,0.35,87.818,0.4370000000000001,2007.0
0.195,"['The Notorious B.I.G.', 'Eminem']",0.648,297227.0,4.953783333333333,0.895,1.0,6SMrWEWukd0DWh5iHGWgks,0.00132,10.0,0.0335,-3.187,1.0,Dead Wrong (feat. Eminem) - 2007 Remaster,49.0,2007-03-05,0.28,82.12200000000001,0.8170000000000001,2007.0
0.0544,['The National'],0.541,210960.0,3.516,0.925,0.0,7EaGVjF3Nz9nLtAcJGSHqz,0.867,5.0,0.298,-5.3020000000000005,1.0,Mistaken For Strangers,43.0,2007-05-22,0.0313,133.002,0.747,2007.0
0.376,"['A.B. Quintanilla III Y Los Kumbia Kings', 'Fito Olivares']",0.6629999999999999,210120.0,3.502,0.703,0.0,71hlW24Et0ZIHjp6pI7SXU,0.0,2.0,0.21,-3.763,0.0,Azúcar,49.0,2007-01-01,0.0537,195.969,0.932,2007.0
0.0199,['Juanes'],0.682,188040.0,3.134,0.858,0.0,0Xn1VqBjoL4PAGxyatEO0Z,0.0,1.0,0.148,-3.452,0.0,Gotas De Agua Dulce,59.0,2007-01-01,0.029,153.845,0.909,2007.0
0.0284,['John Butler Trio'],0.64,207600.0,3.46,0.8170000000000001,0.0,04y7iJXobJhXuxLhC91LAd,9.81e-05,7.0,0.189,-5.636,1.0,Better Than,50.0,2007-03-23,0.0254,108.185,0.772,2007.0
0.501,['Saint Privat'],0.921,151733.0,2.5288833333333334,0.266,0.0,2e82X6Zy1vdXSCsX3BkNa1,0.134,10.0,0.109,-12.749,0.0,Poisson rouge,51.0,2007-02-05,0.213,123.043,0.7609999999999999,2007.0
0.377,['Banda El Limon'],0.713,190413.0,3.17355,0.613,0.0,0FG2BidxWdYecUegaWAnST,2.79e-06,6.0,0.308,-4.839,1.0,Juan Martha,50.0,2007-10-09,0.0522,133.746,0.98,2007.0
0.00091,['Avenged Sevenfold'],0.504,252640.0,4.210666666666667,0.961,0.0,3H2VmsXSSxjIv1UUPEQ30d,3.04e-05,7.0,0.417,-4.697,1.0,Brompton Cocktail,50.0,2007-10-26,0.0799,150.01,0.36,2007.0
0.865,"['Blest', 'Roberto Orellana']",0.454,249615.0,4.16025,0.426,0.0,7Gm6i5qqYLfHH8JEW2pUIn,0.000933,6.0,0.171,-7.294,0.0,Llename (feat. Roberto Orellana),50.0,2007-01-01,0.0269,77.923,0.191,2007.0
2.03e-05,['Godsmack'],0.487,177933.0,2.96555,0.7659999999999999,0.0,1B9KhZZDtgudejvc2SQkZv,3.26e-05,1.0,0.225,-5.914,1.0,"Good Times, Bad Times",46.0,2007-01-01,0.0647,95.641,0.614,2007.0
0.46,['Eddie Vedder'],0.7240000000000001,94053.0,1.56755,0.652,0.0,6J0bdIZElZMymahgVWRE9B,0.0001419999999999,3.0,0.101,-6.869,1.0,No Ceiling,57.0,2007-09-18,0.0247,106.911,0.75,2007.0
0.0314,['Cornell Campbell'],0.637,191160.0,3.186,0.612,0.0,6O4FoKdYi42CFjfd0MM04n,0.000326,1.0,0.155,-7.297999999999999,1.0,The Sun Stop Shining,51.0,2007-08-29,0.0661,76.295,0.711,2007.0
0.0523,['F.I.R.'],0.414,308547.0,5.14245,0.691,0.0,1b5IRT3iraxjHOsKZx93sW,0.0,2.0,0.0756,-5.968999999999999,1.0,月牙灣,56.0,2007-09-28,0.0304,174.03,0.552,2007.0
0.5920000000000001,['El Potro De Sinaloa'],0.89,142933.0,2.3822166666666664,0.494,0.0,0zrStlbIlkeFt1fNjXI1kk,0.0011,3.0,0.0615,-5.35,1.0,Alfredo Beltrán,43.0,2007-01-01,0.0823,106.696,0.97,2007.0
0.00249,['Soil'],0.589,159800.0,2.6633333333333336,0.871,0.0,10AveWzlmt1Dkh9mhsV2KZ,2.29e-05,11.0,0.32,-6.789,0.0,Black Betty,51.0,2007-08-14,0.105,128.997,0.523,2007.0
0.585,['Michael Bublé'],0.639,196453.0,3.2742166666666668,0.43,0.0,25RxZw46RfYpVWMIrIeZDS,8.68e-05,5.0,0.109,-7.559,1.0,Call Me Irresponsible,52.0,2007-04-30,0.0292,107.996,0.39,2007.0
0.0147,['All Time Low'],0.488,216547.0,3.6091166666666665,0.967,0.0,3MfRql0HwuxEZzGpoIC832,0.0,3.0,0.109,-2.701,1.0,Six Feet Under The Stars,47.0,2007-09-25,0.0755,130.928,0.341,2007.0
0.4,['Led Zeppelin'],0.407,295507.0,4.925116666666667,0.866,0.0,3nsUVlntPIksDvhHdZZhiu,0.0409,4.0,0.27,-8.048,0.0,Black Dog - 2007 Remaster,50.0,2007,0.0996,80.813,0.723,2007.0
0.000172,['bloodsimple'],0.541,237693.0,3.96155,0.98,1.0,6VOM9VW2HspbL77jPEaBxW,1.6e-06,1.0,0.319,-3.463,1.0,Dead Man Walking,49.0,2007-10-29,0.0832,107.779,0.388,2007.0
0.000442,['Scary Kids Scaring Kids'],0.421,261240.0,4.354,0.935,0.0,48H6uWuBYeeZUiXwb5f69K,0.000212,8.0,0.1,-5.153,0.0,Holding On,45.0,2007-09-25,0.0697,165.02,0.455,2007.0
0.00018,['Chevelle'],0.435,251293.0,4.1882166666666665,0.91,0.0,6e9s42iBN7bt5QvCvFlVUs,1.36e-06,2.0,0.141,-3.222,1.0,Saferwaters,45.0,2007-04-03,0.0515,131.963,0.308,2007.0
0.0736,['Ice Cube'],0.698,228920.0,3.815333333333333,0.703,1.0,3alpZ4A3wcqNw3VReg2c2W,2.69e-06,11.0,0.305,-6.095,1.0,Friday,48.0,2007-01-01,0.0504,186.139,0.662,2007.0
0.755,['Stefanie Sun'],0.434,289067.0,4.817783333333334,0.391,0.0,7z2M7DsEjZjwXBkWG3zd21,0.0,4.0,0.109,-8.016,1.0,我懷念的,58.0,2007-05-02,0.0341,139.972,0.283,2007.0
0.146,['Avril Lavigne'],0.389,232200.0,3.87,0.71,0.0,5OuP08bgU2H7ZeDQQFQ6q8,0.0,1.0,0.202,-3.664,0.0,Innocence,58.0,2007-04-17,0.0343,137.752,0.34,2007.0
0.166,['Leona Lewis'],0.642,262293.0,4.37155,0.6659999999999999,0.0,7LLouD7gdDYmmar1bfaF8V,0.0,5.0,0.146,-5.29,1.0,Bleeding Love,49.0,2007-10-21,0.0333,104.038,0.195,2007.0
0.00172,['YUI'],0.49,188507.0,3.1417833333333336,0.889,0.0,1FN5MIbMWhM0rRe8Y8RyX1,0.0,2.0,0.353,-2.422,1.0,Rolling Star,54.0,2007-04-04,0.0432,80.594,0.679,2007.0
0.229,['The Doors'],0.3229999999999999,146000.0,2.433333333333333,0.7040000000000001,0.0,3PzsLpCMpHViX7vxPtf4uE,1.27e-06,9.0,0.228,-11.585,1.0,Break on Through (To the Other Side) - New Stereo Mix,52.0,2007-09-25,0.0573,183.673,0.804,2007.0
0.025,['Collie Buddz'],0.593,194293.0,3.2382166666666667,0.84,0.0,2CN72f1bC9iLrTtzcoZGGP,0.0,4.0,0.0716,-5.3870000000000005,0.0,Mamacita,45.0,2007-07-02,0.108,103.384,0.775,2007.0
0.128,['Peter Bjorn and John'],0.6809999999999999,217307.0,3.621783333333333,0.831,0.0,0MnVD7YNcPKiqayEUBDnve,0.00227,2.0,0.655,-4.32,1.0,Amsterdam,43.0,2007-02-20,0.0472,96.914,0.769,2007.0
0.0622,['Scouting For Girls'],0.4970000000000001,223813.0,3.7302166666666654,0.857,0.0,0JpxNq2SYwPt2uSqdcSvyQ,0.0,0.0,0.0495,-3.313,1.0,She's So Lovely,43.0,2007,0.0649,167.142,0.619,2007.0
0.00231,['Justice'],0.619,200827.0,3.3471166666666665,0.726,0.0,2A3emhzbZo7eSvEUtAm3ZS,0.7659999999999999,7.0,0.652,-6.4220000000000015,1.0,Phantom Pt. II,52.0,2007-06-11,0.125,116.966,0.424,2007.0
0.00161,['Pierce The Veil'],0.482,341053.0,5.684216666666667,0.575,0.0,4QCczE24wLpDmPJ3qwwEvC,7.53e-06,9.0,0.102,-7.125,1.0,Wonderless,46.0,2007,0.0267,82.488,0.174,2007.0
0.61,['El Trono de Mexico'],0.652,170987.0,2.8497833333333333,0.758,0.0,7kK7ORoNlI78sWxUClVN2o,5.75e-05,1.0,0.1639999999999999,-3.006,0.0,Se Fue,43.0,2007-07-31,0.0318,145.509,0.961,2007.0
0.0922,"['Kenny Chesney', 'George Strait']",0.847,269507.0,4.491783333333333,0.5760000000000001,0.0,1JtYfT7sJF3jojvLo1Vl7c,0.00331,0.0,0.0373,-9.199,1.0,Shiftwork (with George Strait) - Duet With George Strait,44.0,2007-09-11,0.0359,128.99200000000002,0.882,2007.0
0.0123,['The Fratellis'],0.598,197440.0,3.290666666666666,0.95,0.0,5t1Eqjxu93ub0LiTgxZQOB,0.0,0.0,0.329,-5.218999999999999,1.0,Flathead,43.0,2007-01-01,0.139,105.185,0.29,2007.0
0.161,['Led Zeppelin'],0.384,148560.0,2.476,0.95,0.0,6GXlXAfXR7C6u1VjR3VMsm,7.15e-06,2.0,0.61,-7.2639999999999985,1.0,Communication Breakdown - 2007 Remaster,49.0,2007,0.149,175.055,0.454,2007.0
0.0308,['J Boog'],0.8859999999999999,230017.0,3.8336166666666665,0.436,0.0,2UjQ2nowqUTp6wrR0bTgsO,0.0,10.0,0.24,-6.209,0.0,Lifetime Lover,45.0,2007-01-01,0.157,80.002,0.925,2007.0
0.000193,['Fall Out Boy'],0.407,186027.0,3.10045,0.969,0.0,0EwfAdBab8DRcDCC1RKhMY,0.000113,5.0,0.19,-2.908,0.0,Fame < Infamy,48.0,2007-01-01,0.0856,168.891,0.647,2007.0
0.0484,['Casa De Leones'],0.841,288400.0,4.806666666666667,0.878,0.0,72tAU6b10AgYfEFKrykp8J,3.18e-06,8.0,0.335,-4.772,0.0,No Te Veo - Remix,51.0,2007-06-19,0.0782,115.973,0.966,2007.0
0.18,['Wisin & Yandel'],0.794,169320.0,2.822,0.65,0.0,3BLIX3BSDnoozIeWqsnEqh,8.79e-05,11.0,0.252,-5.352,0.0,Aprovechalo,55.0,2007-01-01,0.0536,97.001,0.556,2007.0
0.5329999999999999,"['Annaleigh Ashford', 'Dequina Moore', ""'Legally Blonde' Greek Chorus"", 'Laura Bell Bundy', 'Leslie Kritzer']",0.875,192627.0,3.21045,0.413,0.0,3M4OxUpLqSexH8IioAxXZz,0.0,10.0,0.399,-10.183,0.0,Positive,49.0,2007-07-16,0.185,106.034,0.769,2007.0
0.0514,['R.K.M & Ken-Y'],0.773,196427.0,3.2737833333333333,0.685,0.0,6GrPaW2OIHuweYcVRoYbmv,0.0,7.0,0.445,-8.271,1.0,Me Matas,46.0,2007-01-01,0.0895,92.978,0.5579999999999999,2007.0
0.00156,['State Of Shock'],0.594,197200.0,3.286666666666666,0.482,0.0,6GZadTnlBL42Pnd3Ab6eOD,0.0,4.0,0.131,-16.858,1.0,Money Honey,43.0,2007,0.0417,122.155,0.252,2007.0
0.131,['Keith Urban'],0.6659999999999999,224107.0,3.735116666666667,0.7,0.0,5jDnI5jmAqpvKwmpXP7VSj,0.0,0.0,0.254,-6.0829999999999975,1.0,But For The Grace Of God,47.0,2007-01-01,0.0267,104.021,0.644,2007.0
0.0017399999999999,['The Goo Goo Dolls'],0.486,213267.0,3.55445,0.5920000000000001,0.0,2CWYATyxjd8tOsXdyuRWUv,0.00114,7.0,0.0935,-5.176,1.0,Better Days,46.0,2007-11-06,0.0298,113.228,0.329,2007.0
0.484,"['JJ Grey & Mofro', 'Mofro']",0.426,358307.0,5.971783333333334,0.408,0.0,411kkbixYrnqF7IAU8cSko,0.105,1.0,0.0898,-6.562,1.0,The Sun Is Shining Down,48.0,2007,0.0299,131.174,0.174,2007.0
0.0342,"['8Ball & MJG', 'The Notorious B.I.G.', 'Project Pat']",0.731,291653.0,4.860883333333334,0.882,1.0,51nSG94rmkEr7l99nzlz5k,0.0,2.0,0.109,-5.613,1.0,Relax and Take Notes (feat. Notorious B.I.G. and Project Pat),43.0,2007,0.206,153.02,0.4970000000000001,2007.0
0.958,['Deuter'],0.198,572147.0,9.535783333333336,0.0192,0.0,4O20FRyWVCr4t6bl3Xxvsj,0.941,7.0,0.0647,-27.44400000000001,0.0,Sound of Invisible Waters,53.0,2007-02-13,0.0356,104.989,0.0365,2007.0
0.669,['Vicente Fernández'],0.563,172560.0,2.876,0.293,0.0,5sQiPI9krkeb9aAvl7tDyn,4.41e-05,0.0,0.302,-9.323,1.0,El Último Beso,52.0,2007-08-26,0.0331,102.961,0.63,2007.0
0.513,['Derek & The Dominos'],0.405,428387.0,7.139783333333333,0.799,0.0,1KDsONFxp3YtnJTaLeWFIi,0.375,5.0,0.221,-6.615,1.0,Layla,43.0,2007-10-09,0.0635,113.991,0.274,2007.0
0.0214,['Puscifer'],0.703,279092.0,4.651533333333333,0.882,0.0,6SUnoDnmFVceYuQd0DNy3P,0.102,7.0,0.12,-5.146,1.0,Rev 22-20,47.0,2007-10-19,0.0522,116.005,0.541,2007.0
0.389,['Yusuf / Cat Stevens'],0.48,199240.0,3.320666666666667,0.491,0.0,1ykYncbYWgaHapHMJWyGqi,0.000899,0.0,0.104,-9.875,1.0,Wild World,45.0,2007-01-01,0.0373,153.741,0.5660000000000001,2007.0
